simTime,realTime,result,prediction,deltaT,payload
89.5569,41.0951,16.5298,28.8902,118,5.9
99.2419,45.5501,11.9246,8.74679,10,0.5
109.242,50.0812,11.9246,8.96139,10,0.5
120.245,55.2553,12.2413,8.56779,11,0.55
204.78,95.2966,0.28617,10.893,72,3.6
224.313,104.374,14.1682,22.2834,32,1.6
234.245,108.774,11.1284,8.92739,10,0.5
244.245,113.226,11.1284,9.04339,10,0.5
256.251,118.63,11.7809,8.56779,12,0.6
275.269,127.448,13.782,11.1113,19,0.95
287.249,133.04,12.2625,8.56779,12,0.6
407.564,189.277,16.4867,29.4752,120,6
559.35,260.497,0.194222,14.8315,121,6.05
573.347,266.88,15.3134,19.0827,45,2.25
671.513,311.957,15.6584,29.1723,98,4.9
681.242,316.535,11.9244,10.0419,10,0.5
691.242,321.111,11.9244,10.861,10,0.5
701.242,325.799,11.9244,10.861,10,0.5
711.242,330.277,11.9244,11.8216,10,0.5
721.242,334.908,11.9244,11.8216,10,0.5
731.242,339.424,11.9244,10.0419,10,0.5
755.291,350.414,13.197,11.86,24,1.2
765.242,354.92,11.9244,9.82994,10,0.5
