simTime,realTime,result,prediction,deltaT,payload
92.0599,43.0628,16.531,29.3452,119,5.95
101.742,47.5952,11.9246,9.04339,10,0.5
111.742,52.185,11.9246,9.04339,10,0.5
123.748,57.7537,12.5183,8.56779,12,0.6
223.001,103.004,16.4489,28.758,99,4.95
232.742,107.556,11.9246,8.68379,10,0.5
242.742,112.235,11.9246,8.96139,10,0.5
254.748,117.737,12.5183,8.56779,12,0.6
269.756,124.655,13.4094,10.9803,15,0.75
282.75,130.63,13.0179,8.56779,13,0.65
392.658,181.499,0.294524,15.1625,94,4.7
392.722,181.563,0.215094,5.315,13,0.65
408.771,189.278,13.3934,13.304,19,0.95
418.743,193.877,11.6468,8.8979,10,0.5
559.508,259.917,0.305433,12.132,121,6.05
666.407,309.716,1.06011,21.72,121,6.05
670.742,311.766,11.9244,8.69489,10,0.5
680.742,316.582,11.9244,10.0419,10,0.5
690.742,321.349,11.9244,10.861,10,0.5
700.742,326.101,11.9244,10.861,10,0.5
710.742,330.873,11.9244,11.8216,10,0.5
720.742,335.468,11.9244,11.8216,10,0.5
730.742,340.294,11.9244,10.0419,10,0.5
755.803,352.12,12.1441,11.3627,25,1.25
765.742,356.647,11.9244,9.82994,10,0.5
