simTime,realTime,result,prediction,deltaT,payload
90.696,41.9574,3.03106,12.1517,121,6.05
211.663,98.0923,3.08202,7.74767,121,6.05
271.931,126.057,13.4199,12.0117,62,3.1
281.747,130.477,10.6383,7.96347,10,0.5
291.747,135.066,10.6383,7.68447,10,0.5
301.747,139.632,10.6383,7.88005,10,0.5
342.852,158.736,13.4868,8.9075,41,2.05
352.747,163.395,10.6383,7.68447,10,0.5
477.465,221.291,1.60691,11.61,121,6.05
515.882,239.274,11.5385,7.92773,42,2.1
525.745,243.908,11.1111,7.96347,10,0.5
535.745,248.558,11.1111,9.1866,10,0.5
545.734,253.133,14.7059,7.87747,10,0.5
555.734,257.614,14.7059,8.30447,10,0.5
565.734,262.267,14.7059,8.31947,10,0.5
575.734,266.801,14.7059,7.96347,10,0.5
585.734,271.441,14.7059,7.36547,10,0.5
595.734,291.651,14.7059,7.87747,10,0.5
676.95,329.106,16.2,16.594,81,4.05
