simTime,realTime,result,prediction,deltaT,payload
90.5309,41.303,3.13321,16.8755,121,6.05
211.571,96.5415,3.06962,17.322,121,6.05
271.819,124.28,14.1597,25.1578,62,3.1
281.643,128.745,11.6472,8.36739,10,0.5
291.643,133.28,11.6472,9.82994,10,0.5
301.643,137.847,11.6472,9.04339,10,0.5
343.751,157.036,13.9137,23.193,42,2.1
353.643,161.442,11.6468,9.82994,10,0.5
478.737,217.977,1.46244,12.386,121,6.05
515.742,234.821,14.4436,20.721,41,2.05
525.642,239.29,11.9246,8.36739,10,0.5
535.642,243.738,11.9246,10.0419,10,0.5
545.642,248.29,11.9246,8.49027,10,0.5
555.642,252.815,11.9246,8.09367,10,0.5
565.642,257.285,11.9246,9.04339,10,0.5
575.642,261.768,11.9246,8.6716,10,0.5
585.642,266.193,11.9246,7.80067,10,0.5
595.642,286.209,11.9246,7.80467,10,0.5
670.831,319.966,16.2386,26.789,75,3.75
