simTime,realTime,result,prediction,deltaT,payload
87.7009,41.1959,16.4489,29.3575,99,4.95
97.4419,45.999,11.9246,8.68379,10,0.5
107.442,50.7191,11.9246,8.96139,10,0.5
117.442,55.5051,11.9246,8.68379,10,0.5
226.731,106.585,16.4688,29.1333,109,5.45
236.442,111.188,11.9246,9.04339,10,0.5
246.442,115.913,11.9246,9.04339,10,0.5
268.477,125.969,14.2987,11.3863,22,1.1
280.448,131.481,12.5183,8.56779,12,0.6
292.448,137.135,12.5183,8.56779,12,0.6
406.78,191.565,15.0027,29.5329,114,5.7
416.442,196.221,11.9246,9.1109,10,0.5
559.906,264.922,0.268818,12.132,121,6.05
664.728,314.97,0.956079,20.6005,121,6.05
670.482,317.626,7.32321,11.0526,12,0.6
680.442,322.382,11.9244,10.0419,10,0.5
690.442,327.027,11.9244,10.932,10,0.5
700.442,331.813,11.9244,10.861,10,0.5
710.442,336.596,11.9244,11.8216,10,0.5
720.442,341.298,11.9244,11.8216,10,0.5
730.442,346.047,11.9244,10.0419,10,0.5
755.5,357.891,12.5086,10.942,25,1.25
765.442,362.621,11.9244,9.82994,10,0.5
