simTime,realTime,result,prediction,deltaT,payload
91.36,43.9867,16.25,14.962,117,5.85
101.034,48.6834,14.7059,8.66792,10,0.5
111.034,53.465,14.7059,7.88005,10,0.5
124.043,59.9655,15.1163,10.1673,13,0.65
223.305,107.456,16.2295,17.463,99,4.95
233.034,112.164,14.7059,8.32992,10,0.5
243.034,116.882,14.7059,8.31947,10,0.5
256.043,123.038,15.1163,9.6248,13,0.65
270.046,129.727,15.2174,9.8093,14,0.7
281.037,135.03,14.8649,11.926,11,0.55
402.882,192.982,6.85941,10.4217,121,6.05
412.034,197.57,14.7059,8.0728,10,0.5
460.629,220.662,0.105573,7.42033,33,1.65
566.813,272.24,7.44157,7.90867,121,6.05
671.399,322.598,13.1579,20.765,105,5.25
681.045,327.266,11.1111,7.179,10,0.5
691.045,332.095,11.1111,10.8456,10,0.5
701.044,337,11.3636,10.4606,10,0.5
711.045,341.764,11.1111,10.9216,10,0.5
721.045,346.456,11.1111,10.9216,10,0.5
731.045,351.219,11.1111,7.179,10,0.5
755.092,362.978,13.0435,8.02933,24,1.2
765.045,367.75,11.1111,7.68447,10,0.5
