43.06,1551794413,347.07,51.49012139,7.41733699,156.20,12.03,0.00,167.85,1,-78.00,-5.00,30.00,15.00,58.00,4.00,29391105,167,0,2.10001,18.5023,42,1.98438
102.13,1551794472,988.37,51.48449573,7.41888452,148.64,12.85,0.00,197.14,1,-97.00,-7.00,6.00,12.00,41.00,12.00,29391105,167,1,2.90001,11.3893,45,19.25
184.29,1551794554,1444.83,51.48148539,7.41798415,150.30,14.36,0.00,85.51,1,-85.00,-10.00,-3.00,7.00,55.00,6.00,28365057,224,2,4.15002,28.1119,45,13.8125
265.45,1551794635,2373.26,51.48232636,7.43126062,140.79,0.00,0.00,97.43,1,-95.00,-8.00,10.00,10.00,44.00,5.00,28367106,86,3,4.05002,24.0357,55,19.125
304.90,1551794675,2478.13,51.48220715,7.43294106,142.37,10.43,0.15,96.20,1,-87.00,-7.00,7.00,12.00,52.00,5.00,28367106,86,4,2.00001,19.4648,34,18.2969
349.49,1551794719,2715.89,51.48194998,7.43628230,147.34,0.00,0.00,95.62,1,-94.00,-9.00,10.00,2.00,46.00,4.00,28368386,213,5,2.20001,12.8938,39,19.9688
406.54,1551794776,2935.40,51.48173304,7.44000041,150.19,13.03,-0.65,95.37,1,-90.00,-6.00,14.00,2.00,47.00,4.00,28368386,213,6,2.85001,15.6487,39,19.5625
467.66,1551794837,3681.68,51.47664501,7.44626164,144.73,11.69,0.54,151.70,1,-89.00,-6.00,13.00,11.00,49.00,7.00,28368384,215,7,3.05001,16.0421,45,19.1094
510.44,1551794880,3840.12,51.47532834,7.44740069,147.22,10.22,-0.27,149.19,1,-94.00,-9.00,-3.00,6.00,46.00,11.00,29568768,415,8,2.15001,12.7882,40,19.6719
549.93,1551794920,4332.53,51.47262060,7.45272940,166.45,18.49,-0.26,107.85,1,-83.00,-6.00,19.00,2.00,52.00,6.00,29568768,415,9,2.00001,21.7392,38,12.9141
670.85,1551795041,6217.34,51.46969382,7.47875481,171.80,4.10,0.34,77.63,1,-92.00,-9.00,-3.00,6.00,49.00,9.00,26378497,496,10,6.00002,27.634,48,20.4375
714.23,1551795084,6510.23,51.46929345,7.48206553,169.64,11.34,0.00,164.30,1,-91.00,-10.00,2.00,8.00,52.00,9.00,26378497,496,11,2.20001,15.3177,37,20.0938
759.91,1551795130,7152.26,51.46353871,7.48086704,173.46,11.25,-1.41,195.28,1,-80.00,-6.00,20.00,15.00,58.00,2.00,29913346,433,12,2.30001,22.8572,39,8.34375
798.16,1551795168,7308.62,51.46227224,7.48029541,175.53,0.00,0.00,195.42,1,-86.00,-6.00,22.00,15.00,52.00,2.00,29913346,433,13,1.90001,14.3397,38,7.15625
843.58,1551795213,7461.14,51.46199816,7.48240216,174.48,14.08,-0.10,90.90,1,-83.00,-9.00,9.00,2.00,57.00,3.00,29913346,433,14,2.25001,12.757,38,15.6094
915.35,1551795285,8508.73,51.45368103,7.48440577,217.88,16.41,-0.25,144.04,1,-95.00,-10.00,7.00,9.00,46.00,4.00,28371202,67,15,3.60001,23.1326,47,19.2344
