0.027370,35.714300
0.000000,-0.176294,3.057600,5.816493
0.505051,0.275532,3.055535,6.264271
1.010101,0.734789,3.053868,6.720261
1.515152,1.201256,3.052539,7.184123
2.020202,1.674706,3.051495,7.655526
2.525253,2.154906,3.050686,8.134141
3.030303,2.641618,3.050071,8.619647
3.535354,3.134597,3.049612,9.111727
4.040404,3.633592,3.049279,9.610070
4.545455,4.138350,3.049044,10.114366
5.050505,4.648609,3.048884,10.624312
5.555556,5.164105,3.048780,11.139603
6.060606,5.684568,3.048716,11.659941
6.565657,6.209725,3.048680,12.185027
7.070707,6.739297,3.048662,12.714565
7.575758,7.273003,3.048656,13.248259
8.080808,7.810557,3.048656,13.785814
8.585859,8.351671,3.048659,14.326933
9.090909,8.896052,3.048663,14.871323
9.595960,9.443407,3.048668,15.418686
10.101010,9.993436,3.048674,15.968727
10.606061,10.545841,3.048681,16.521147
11.111111,11.100320,3.048692,17.075647
11.616162,11.656569,3.048709,17.631928
12.121212,12.214282,3.048732,18.189688
12.626263,12.773155,3.048765,18.748624
13.131313,13.332878,3.048808,19.308431
13.636364,13.893143,3.048863,19.868805
14.141414,14.453643,3.048931,20.429438
14.646465,15.014069,3.049013,20.990024
15.151515,15.574110,3.049108,21.550253
15.656566,16.133461,3.049218,22.109819
16.161616,16.691811,3.049342,22.668411
16.666667,17.248856,3.049478,23.225723
17.171717,17.804289,3.049626,23.781447
17.676768,18.357807,3.049786,24.335278
18.181818,18.909106,3.049957,24.886912
18.686869,19.457888,3.050138,25.436049
19.191919,20.003853,3.050330,25.982390
19.696970,20.546707,3.050533,26.525642
20.202020,21.086156,3.050750,27.065516
20.707071,21.621912,3.050983,27.601729
21.212121,22.153688,3.051238,28.134004
21.717172,22.681201,3.051520,28.662070
22.222222,23.204172,3.051839,29.185667
22.727273,23.722327,3.052206,29.704541
23.232323,24.235395,3.052635,30.218449
23.737374,24.743110,3.053143,30.727160
24.242424,25.245211,3.053751,31.230452
24.747475,25.741442,3.054484,31.728119
25.252525,26.231550,3.055370,32.219966
25.757576,26.715291,3.056445,32.705813
26.262626,27.192425,3.057746,33.185497
26.767677,27.662716,3.059319,33.658870
27.272727,28.125937,3.061212,34.125801
27.777778,28.581864,3.063482,34.586178
28.282828,29.030283,3.066191,35.039906
28.787879,29.470983,3.069408,35.486912
29.292929,29.903761,3.073209,35.927140
29.797980,30.328422,3.077677,36.360557
30.303030,30.744775,3.082900,36.787148
30.808081,31.152639,3.088977,37.206922
31.313131,31.551838,3.096010,37.619907
31.818182,31.942206,3.104111,38.026151
32.323232,32.323581,3.113396,38.425725
32.828283,32.695810,3.123991,38.818719
33.333333,33.058749,3.136024,39.205242
33.838384,33.412259,3.149631,39.585422
34.343434,33.756211,3.164952,39.959402
34.848485,34.090482,3.182131,40.327345
35.353535,34.414959,3.201317,40.689424
35.858586,34.729535,3.222657,41.045828
36.363636,35.034112,3.246305,41.396752
36.868687,35.328599,3.272410,41.742404
37.373737,35.612914,3.301122,42.082995
37.878788,35.886983,3.332590,42.418740
38.383838,36.150738,3.366958,42.749855
38.888889,36.404123,3.404365,43.076555
39.393939,36.647086,3.444944,43.399053
39.898990,36.879585,3.488823,43.717552
40.404040,37.101586,3.536119,44.032252
40.909091,37.313062,3.586942,44.343340
41.414141,37.513995,3.641392,44.650993
41.919192,37.704374,3.699558,44.955375
42.424242,37.884195,3.761519,45.256636
42.929293,38.053463,3.827340,45.554912
43.434343,38.212191,3.897078,45.850324
43.939394,38.360399,3.970777,46.142978
44.444444,38.498112,4.048469,46.432966
44.949495,38.625366,4.130176,46.720363
45.454545,38.742203,4.215908,47.005231
45.959596,38.848671,4.305666,47.287621
46.464646,38.944827,4.399439,47.567569
46.969697,39.030732,4.497209,47.845099
47.474747,39.106456,4.598948,48.120228
47.979798,39.172076,4.704619,48.392960
48.484848,39.227673,4.814181,48.663294
48.989899,39.273338,4.927581,48.931219
49.494949,39.309163,5.044765,49.196721
50.000000,39.335251,5.165670,49.459779
