0.041940,33.883900
0.000000,0.793899,3.999606,8.632983
0.505051,0.792469,3.975492,8.584290
1.010101,0.934640,3.965275,8.706436
1.515152,1.211410,3.962059,8.976902
2.020202,1.605674,3.961478,9.370029
2.525253,2.093667,3.961367,9.857804
3.030303,2.647295,3.961033,10.410777
3.535354,3.237104,3.960511,10.999563
4.040404,3.835531,3.960020,11.597027
4.545455,4.419982,3.959694,12.180839
5.050505,4.975259,3.959541,12.735818
5.555556,5.494948,3.959505,13.255436
6.060606,5.981479,3.959538,13.742030
6.565657,6.444825,3.959626,14.205550
7.070707,6.900000,3.959786,14.661038
7.575758,7.363743,3.960029,15.125258
8.080808,7.850960,3.960348,15.613100
8.585859,8.371539,3.960715,16.134397
9.090909,8.928126,3.961087,16.691715
9.595960,9.515297,3.961424,17.279546
10.101010,10.120310,3.961691,17.885082
10.606061,10.725347,3.961872,18.490474
11.111111,11.310860,3.961977,19.076193
11.616162,11.859422,3.962054,19.624905
12.121212,12.359369,3.962181,20.125102
12.626263,12.807533,3.962456,20.573804
13.131313,13.210512,3.962958,20.977766
13.636364,13.584175,3.963728,21.352939
14.141414,13.951413,3.964764,21.722208
14.646465,14.338448,3.966057,22.111776
15.151515,14.770298,3.967639,22.546728
15.656566,15.266123,3.969642,23.046478
16.161616,15.835213,3.972301,23.620779
16.666667,16.474292,3.975906,24.266925
17.171717,17.166579,3.980693,24.968594
17.676768,17.882762,3.986728,25.696607
18.181818,18.583769,3.993856,26.411582
18.686869,19.224897,4.001777,27.068235
19.191919,19.760738,4.010312,27.620805
19.696970,20.150185,4.019815,28.028877
20.202020,20.360867,4.031671,28.262798
20.707071,20.372466,4.048739,28.307849
21.212121,20.178554,4.075547,28.166480
21.717172,19.786835,4.118084,27.858130
22.222222,19.217875,4.183060,27.416522
22.727273,18.502611,4.276700,26.884789
23.232323,17.679040,4.403309,26.309368
23.737374,16.788550,4.564069,25.733961
24.242424,15.872346,4.756454,25.194825
24.747475,14.968335,4.974478,24.718132
25.252525,14.108747,5.209614,24.319401
25.757576,13.318610,5.452072,24.004475
26.262626,12.615118,5.692073,23.771376
26.767677,12.007771,5.920883,23.612489
27.272727,11.499152,6.131521,23.516712
27.777778,11.086133,6.319110,23.471360
28.282828,10.761292,6.480939,23.463699
28.787879,10.514381,6.616289,23.482068
29.292929,10.333671,6.726096,23.516578
29.797980,10.207100,6.812533,23.559419
30.303030,10.123145,6.878556,23.604866
30.808081,10.071425,6.927491,23.649058
31.313131,10.043050,6.962685,23.689662
31.818182,10.030748,6.987244,23.725494
32.323232,10.028834,7.003871,23.756169
32.828283,10.033063,7.014794,23.781805
33.333333,10.040419,7.021755,23.802806
33.838384,10.048884,7.026061,23.819711
34.343434,10.057205,7.028646,23.833098
34.848485,10.064689,7.030152,23.843533
35.353535,10.071025,7.031003,23.851538
35.858586,10.076151,7.031471,23.857581
36.363636,10.080148,7.031720,23.862067
36.868687,10.083169,7.031850,23.865341
37.373737,10.085390,7.031915,23.867689
37.878788,10.086983,7.031946,23.869344
38.383838,10.088100,7.031961,23.870491
38.888889,10.088866,7.031968,23.871270
39.393939,10.089381,7.031971,23.871792
39.898990,10.089721,7.031973,23.872134
40.404040,10.089941,7.031973,23.872356
40.909091,10.090081,7.031974,23.872496
41.414141,10.090169,7.031974,23.872584
41.919192,10.090222,7.031974,23.872638
42.424242,10.090255,7.031974,23.872670
42.929293,10.090275,7.031974,23.872690
43.434343,10.090286,7.031974,23.872701
43.939394,10.090292,7.031974,23.872708
44.444444,10.090296,7.031974,23.872712
44.949495,10.090298,7.031974,23.872714
45.454545,10.090299,7.031974,23.872715
45.959596,10.090300,7.031974,23.872716
46.464646,10.090300,7.031974,23.872716
46.969697,10.090301,7.031974,23.872716
47.474747,10.090301,7.031974,23.872716
47.979798,10.090301,7.031974,23.872716
48.484848,10.090301,7.031974,23.872716
48.989899,10.090301,7.031974,23.872716
49.494949,10.090301,7.031974,23.872716
50.000000,10.090301,7.031974,23.872716
