0.050680,38.259200
0.000000,0.719070,3.248165,7.085357
0.505051,0.836044,3.226612,7.160088
1.010101,1.024441,3.215161,7.326042
1.515152,1.282524,3.209791,7.573599
2.020202,1.607268,3.207692,7.894229
2.525253,1.994329,3.207087,8.280104
3.030303,2.438055,3.206986,8.723631
3.535354,2.931572,3.206934,9.217047
4.040404,3.466934,3.206797,9.752141
4.545455,4.035341,3.206594,10.320150
5.050505,4.627428,3.206390,10.911837
5.555556,5.233608,3.206235,11.517714
6.060606,5.844462,3.206148,12.128396
6.565657,6.451150,3.206119,12.735028
7.070707,7.045835,3.206126,13.329727
7.575758,7.622072,3.206151,13.906013
8.080808,8.175166,3.206188,14.459180
8.585859,8.702444,3.206245,14.986569
9.090909,9.203441,3.206337,15.487746
9.595960,9.679970,3.206479,15.964553
10.101010,10.136069,3.206678,16.421043
10.606061,10.577814,3.206930,16.863281
11.111111,11.013010,3.207220,17.299045
11.616162,11.450761,3.207532,17.737409
12.121212,11.900949,3.207860,18.188238
12.626263,12.373638,3.208211,18.661617
13.131313,12.878451,3.208621,19.167234
13.636364,13.423933,3.209148,19.713747
14.141414,14.016962,3.209868,20.308188
14.646465,14.662234,3.210865,20.955414
15.151515,15.361856,3.212213,21.657679
15.656566,16.115073,3.213964,22.414327
16.161616,16.918155,3.216135,23.221663
16.666667,17.764459,3.218702,24.072999
17.171717,18.644649,3.221607,24.958884
17.676768,19.547087,3.224768,25.867516
18.181818,20.458358,3.228093,26.785304
18.686869,21.363913,3.231501,27.697538
19.191919,22.248784,3.234936,28.589142
19.696970,23.098342,3.238377,29.445445
20.202020,23.899039,3.241840,30.252928
20.707071,24.639111,3.245364,30.999908
21.212121,25.309182,3.249004,31.677114
21.717172,25.902755,3.252809,32.278144
22.222222,26.416541,3.256809,32.799769
22.727273,26.850623,3.261010,33.242086
23.232323,27.208445,3.265405,33.608522
23.737374,27.496621,3.269989,33.905681
24.242424,27.724578,3.274793,34.143054
24.747475,27.904062,3.279919,34.332585
25.252525,28.048522,3.285573,34.488126
25.757576,28.172419,3.292079,34.624775
26.262626,28.290487,3.299885,34.758143
26.767677,28.416994,3.309534,34.903561
27.272727,28.565033,3.321619,35.075286
27.777778,28.745889,3.336727,35.285753
28.282828,28.968497,3.355379,35.544918
28.787879,29.239035,3.377993,35.859779
29.292929,29.560642,3.404884,36.234093
29.797980,29.933302,3.436311,36.668349
30.303030,30.353866,3.472579,37.159995
30.808081,30.816217,3.514189,37.703900
31.313131,31.311576,3.562015,38.292997
31.818182,31.828901,3.617480,38.919031
32.323232,32.355385,3.682687,39.573319
32.828283,32.877009,3.760469,40.247392
33.333333,33.379125,3.854314,40.933443
33.838384,33.847046,3.968153,41.624482
34.343434,34.266612,4.105992,42.314208
34.848485,34.624712,4.271467,42.996634
35.353535,34.909737,4.467371,43.665623
35.858586,35.111960,4.695254,44.314488
36.363636,35.223814,4.955185,44.935798
36.868687,35.240082,5.245700,45.521464
37.373737,35.157986,5.563916,46.063062
37.878788,34.977184,5.905787,46.552313
38.383838,34.699672,6.266407,46.981604
38.888889,34.329622,6.640343,47.344456
39.393939,33.873144,7.021936,47.635886
39.898990,33.338007,7.405564,47.852646
40.404040,32.733320,7.785859,47.993324
40.909091,32.069198,8.157875,48.058340
41.414141,31.356419,8.517218,48.049859
41.919192,30.606088,8.860128,47.971619
42.424242,29.829329,9.183534,47.828726
42.929293,29.036993,9.485078,47.627405
43.434343,28.239410,9.763103,47.374740
43.939394,27.446183,10.016627,47.078411
44.444444,26.666017,10.245297,46.746431
44.949495,25.906603,10.449322,46.386898
45.454545,25.174535,10.629398,46.007772
45.959596,24.475279,10.786625,45.616676
46.464646,23.813165,10.922425,45.220725
46.969697,23.191426,11.038451,44.826392
47.474747,22.612251,11.136507,44.439403
47.979798,22.076869,11.218475,44.064676
48.484848,21.585640,11.286246,43.706276
48.989899,21.138167,11.341666,43.367423
49.494949,20.733406,11.386485,43.050507
50.000000,20.369776,11.422333,42.757137
