simTime,realTime,result,prediction,deltaT,payload
120.984,59.4072,8.84503,7.74767,121,6.05
241.745,120.505,13.5955,10.745,121,6.05
345.62,172.153,16.25,15.9473,104,5.2
490.813,243.441,0.246808,12.921,121,6.05
543.541,269.362,15.9751,18.117,77,3.85
665.921,342.199,3.73226,7.74767,121,6.05
