simTime,realTime,result,prediction,deltaT,payload
33.3859,16.5895,1.00488,23.25,58,2.9
65.7299,32.1931,0.0585338,12.1972,19,0.95
183.29,89.395,0.473028,17.322,121,6.05
237.226,115.096,4.5459,19.2667,66,3.3
275.626,133.344,15.4846,23.508,39,1.95
300.585,145.419,14.7177,15.738,25,1.25
344.641,166.395,15.6105,23.7377,44,2.2
379.755,183.035,6.86462,18.5005,35,1.75
493.246,237.92,0.162642,18.7,87,4.35
506.106,244.333,0.379945,17.9435,35,1.75
532.612,257.285,13.8478,23.7377,31,1.55
548.613,264.784,7.08403,16.8737,16,0.8
567.571,273.834,13.3934,16.624,19,0.95
584.565,281.934,13.0909,16.8737,17,0.85
666.8,336.16,13.6698,26.333,82,4.1
