simTime,realTime,result,prediction,deltaT,payload
87.0339,42.1196,13.4814,26.6164,117,5.85
116.7,56.0981,15.0103,24.298,30,1.5
224.928,108.769,16.4669,28.7383,108,5.4
239.656,115.733,13.4094,11.9977,15,0.75
275.718,133.1,15.2634,22.7594,36,1.8
320.088,154.386,4.50885,11.7505,44,2.2
402.024,194.146,9.67142,21.802,82,4.1
435.12,210.545,3.17351,11.4595,33,1.65
503.5,244.193,0.833348,19.816,65,3.25
567.811,275.755,16.119,24.6858,68,3.4
626.094,304.357,5.87128,22.607,58,2.9
671.747,326.951,15.6537,24.904,46,2.3
701.7,341.787,15.0103,24.3617,30,1.5
733.706,357.289,15.1042,23.7377,32,1.6
766.709,373.301,15.1472,23.7377,33,1.65
