simTime,realTime,result,prediction,deltaT,payload
45.1659,20.8469,3.21632,14.107,75,3.75
97.1669,45.2413,15.8748,24.3098,53,2.65
211.704,99.5291,3.31586,16.1775,113,5.65
244.112,114.594,15.188,25.032,34,1.7
277.109,130.229,15.1472,22.7594,33,1.65
385.207,182.089,2.40153,16.2675,106,5.3
416.109,196.334,15.1472,24.64,33,1.65
477.255,225.621,2.39057,19.816,60,3
497.004,234.752,0.996086,11.928,20,1
546.545,257.481,0.0301158,10.4015,19,0.95
567.224,267.063,11.6107,23.6533,52,2.6
642.636,302.866,5.89688,22.631,75,3.75
673.104,317.273,14.9137,24.904,31,1.55
683.042,322.148,11.9246,11.8216,10,0.5
699.059,329.897,13.5752,16.8737,16,0.8
729.1,343.657,15.0103,23.7377,30,1.5
766.121,361.265,15.2983,23.7377,37,1.85
