simTime,realTime,result,prediction,deltaT,payload
34.1769,16.9855,1.00595,24.821,78,3.9
109.213,54.0791,1.30453,13.9775,76,3.8
224.659,109.259,1.30766,17.873,114,5.7
266.695,129.286,5.82383,20.48,46,2.3
299.409,144.942,15.1472,24.741,33,1.65
322.445,156.002,7.93483,11.1692,23,1.15
356.412,172.587,15.188,23.7377,34,1.7
387.468,187.84,9.23002,19.672,31,1.55
486.704,235.9,0.0336678,10.796,40,2
491.319,238.779,0.26949,16.643,54,2.7
516.424,250.643,14.1209,23.505,35,1.75
548.411,265.944,14.4234,23.9745,32,1.6
579.406,280.599,14.6322,23.9745,31,1.55
666.43,338.413,0.166419,12.2985,67,3.35
679.415,344.609,14.3565,22.1764,33,1.65
