simTime,realTime,result,prediction,deltaT,payload
47.5409,22.468,0.61867,20.4137,50,2.5
183.852,86.805,0.31263,16.826,121,6.05
239.312,113.33,4.55704,22.994,74,3.7
273.615,129.065,15.2267,23.193,35,1.75
293.571,138.244,14.0984,16.624,20,1
320.648,150.867,9.12594,12.5832,27,1.35
343.58,161.757,14.3876,16.4347,23,1.15
377.712,177.696,8.02153,18.5005,34,1.7
493.104,231.138,0.0959501,18.34,76,3.8
494.638,232.04,0.152891,17.9435,31,1.55
504.678,236.635,0.413236,11.0795,18,0.9
532.601,248.961,14.8616,23.7377,30,1.5
564.607,263.544,14.9629,23.801,32,1.6
594.6,277.061,15.0103,24.3617,30,1.5
666.765,325.235,13.5885,26.333,72,3.6
