simTime,realTime,result,prediction,deltaT,payload
88.374,41.309,16.1765,17.0665,121,6.05
210.259,98.5451,4.8054,10.2137,121,6.05
331.379,154.958,4.38724,7.90867,121,6.05
451.842,210.017,7.18527,10.4217,121,6.05
572.372,264.123,16.2634,15.8925,121,6.05
677.323,310.516,16.2539,15.9473,105,5.25
709.101,324.499,15.8416,11.4204,32,1.6
739.095,337.653,15.7895,11.291,30,1.5
