simTime,realTime,result,prediction,deltaT,payload
46.4499,22.4555,3.21759,14.107,74,3.7
96.4619,46.4856,15.7474,24.3098,51,2.55
126.4,61.0235,15.0103,22.2834,30,1.5
222.593,107.336,16.3862,28.718,96,4.8
255.409,123.21,15.1472,22.2384,33,1.65
290.415,140.445,15.2267,22.1764,35,1.75
393.058,191.233,6.72885,15.766,102,5.1
403.345,196.013,12.2413,11.7182,11,0.55
486.816,236.693,1.60974,15.3755,81,4.05
569.561,276.803,16.2879,27.059,85,4.25
641.08,311.486,4.55169,23.338,71,3.55
671.403,326.109,15.0586,24.737,31,1.55
702.403,341.025,15.0586,24.3617,31,1.55
740.503,359.074,9.36284,18.5005,38,1.9
770.4,373.133,15.0103,23.7377,30,1.5
