simTime,realTime,result,prediction,deltaT,payload
88.8629,41.0691,16.5321,28.8902,120,6
125.621,58.2154,15.2983,22.2374,37,1.85
222.816,103.082,15.3515,28.718,97,4.85
267.644,123.873,15.6325,18.0947,45,2.25
390.379,181.409,3.21992,15.4965,121,6.05
472.853,220.014,1.74251,16.0635,82,4.1
502.182,233.953,0.891833,16.8015,30,1.5
567.708,264.13,16.1111,24.6858,67,3.35
629.019,293.502,5.87747,19.057,61,3.05
682.67,318.303,15.8888,23.6125,54,2.7
706.583,329.091,14.4701,16.4347,24,1.2
727.574,338.673,14.2026,16.4347,21,1.05
757.6,352.418,15.0103,23.7377,30,1.5
