simTime,realTime,result,prediction,deltaT,payload
40.1609,20.0908,0.618542,18.772,49,2.45
107.436,53.7315,0.790854,14.4,67,3.35
225.692,112.143,4.05515,17.873,121,6.05
275.361,136.56,15.8453,24.3578,51,2.55
305.3,151.199,15.0103,23.508,30,1.5
344.326,170.439,15.4846,23.7377,39,1.95
390.482,192.343,8.15804,19.8195,46,2.3
492.881,243.675,0.129006,21.367,74,3.7
506.104,250.775,0.304882,17.9435,36,1.8
520.284,257.897,11.9147,15.738,20,1
550.305,272.494,14.2951,23.8448,30,1.5
580.303,287.216,14.5729,23.9745,30,1.5
620.582,323.184,0.797672,17.9435,38,1.9
667.388,346.377,13.0367,22.2834,49,2.45
