simTime,realTime,result,prediction,deltaT,payload
36.2929,17.8646,0.971779,22.607,64,3.2
184.051,90.3081,0.201325,16.851,121,6.05
229.929,112.554,4.0369,17.879,75,3.75
274.144,133.618,15.6325,23.193,45,2.25
305.103,148.859,15.0586,23.508,31,1.55
338.167,165.206,9.88439,18.3513,33,1.65
369.168,180.27,9.23002,16.528,31,1.55
493.426,240.764,0.11623,21.596,87,4.35
517.196,252.252,15.5668,25.0228,61,3.05
536.069,261.634,13.782,16.4347,19,0.95
555.069,270.837,13.782,17.063,19,0.95
589.112,287.171,15.188,24.3617,34,1.7
627.945,321.593,0.951192,19.796,37,1.85
666.403,340.176,0.112877,11.1725,28,1.4
