simTime,realTime,result,prediction,deltaT,payload
72.4269,33.7881,3.2237,17.062,92,4.6
110.127,51.4148,15.3626,23.4797,39,1.95
137.343,64.1228,3.93666,9.8175,27,1.35
168.942,79.1649,1.64556,11.653,31,1.55
223.173,104.679,15.9023,24.8688,55,2.75
280.179,130.805,15.928,24.2058,57,2.85
369.474,173.499,1.23779,14.8225,86,4.3
402.191,187.95,9.42749,19.186,36,1.8
499.62,231.899,1.00651,19.8865,93,4.65
564.417,260.492,8.27477,18.835,69,3.45
622.639,286.307,4.53884,20.98,58,2.9
672.158,308.109,15.8297,24.7788,50,2.5
704.106,322.306,15.1042,24.3617,32,1.6
729.085,333.284,14.7177,16.4347,25,1.25
759.1,346.46,15.0103,23.7377,30,1.5
