51.05,1544536012,309.41,51.49062535,7.41693260,148.25,0.00,0.00,103.09,1,-78.00,-6.00,28.00,15.00,59.00,4.00,29391105,167,51,2.60001,17.9733,51.05
85.05,1544536046,515.72,51.48854923,7.41775502,150.32,13.74,0.16,178.87,1,-93.00,-6.00,9.00,6.00,45.00,4.00,29391105,167,85,1.70001,10.4953,34
205.05,1544536166,1560.81,51.48166612,7.41994399,145.81,14.45,-0.09,85.67,1,-83.00,-11.00,5.00,5.00,52.00,8.00,28365056,222,205,6.00002,12.0128,120
326.05,1544536287,2426.38,51.48226288,7.43290407,138.82,10.93,0.12,96.82,1,-86.00,-6.00,5.00,6.00,48.00,11.00,28368386,213,326,6.05002,19.7762,121
396.05,1544536357,2794.85,51.48187616,7.43824864,146.95,0.00,0.00,83.79,1,-86.00,-5.00,21.00,14.00,50.00,4.00,28367105,85,396,3.50001,16.4006,70
474.05,1544536435,3720.45,51.47619585,7.44672714,161.11,6.19,-0.69,151.45,1,-84.00,-8.00,16.00,14.00,53.00,12.00,29568768,415,474,3.90001,15.1336,78
512.05,1544536473,3845.99,51.47513291,7.44771043,161.41,1.53,-0.77,144.01,1,-98.00,-8.00,0.00,6.00,39.00,12.00,29568768,415,512,1.90001,3.67427,38
625.05,1544536586,4769.65,51.47113261,7.45913233,156.71,0.00,0.00,114.35,1,-96.00,-8.00,14.00,8.00,40.00,7.00,29568768,415,625,5.65002,12.8975,113
745.06,1544536706,6140.39,51.46978991,7.47844965,167.89,0.00,0.00,73.88,1,-91.00,-11.00,4.00,8.00,52.00,8.00,26378497,496,745,6.00002,15.6082,120.01
776.05,1544536737,6274.05,51.47020330,7.48057859,176.01,13.77,0.12,71.33,1,-82.00,-6.00,13.00,11.00,55.00,8.00,26378497,496,776,1.55001,17.3142,30.99
862.05,1544536823,7260.69,51.46234941,7.48037852,177.67,0.00,0.00,190.20,1,-83.00,-6.00,14.00,11.00,55.00,2.00,29913346,433,862,4.30002,16.6347,86
978.05,1544536939,8460.29,51.45392644,7.48417095,222.84,16.00,-0.21,148.61,1,-99.00,-7.00,9.00,7.00,37.00,6.00,28371202,67,978,5.80002,8.471,116
