66.20,1545283607,788.48,51.44398421,7.49125646,274.22,12.52,0.66,214.44,1,-91.00,-6.00,26.00,11.00,47.00,6.00,27771907,272,66,3.35001,9.4199,66.2
76.20,1545283617,946.42,51.44282758,7.48986571,270.12,17.66,-0.23,216.48,1,-81.00,-5.00,31.00,13.00,55.00,6.00,27771907,272,76,0.500002,16.0663,10
86.20,1545283627,1110.16,51.44170035,7.48841124,275.88,15.66,-0.11,224.59,1,-61.00,-6.00,29.00,15.00,63.00,6.00,27771907,272,86,0.500002,7.98448,10
102.20,1545283643,1370.16,51.44028693,7.48537968,280.65,16.72,-0.09,233.35,1,-78.00,-6.00,29.00,15.00,59.00,1.00,27771908,270,102,0.800003,12.2867,16
113.20,1545283654,1550.72,51.43933030,7.48329850,285.39,15.86,-0.25,236.28,1,-71.00,-5.00,29.00,15.00,63.00,1.00,27771908,270,113,0.550002,5.77599,11
123.20,1545283664,1711.28,51.43858434,7.48116813,291.08,16.57,-0.15,240.55,1,-92.00,-8.00,27.00,13.00,45.00,1.00,27771908,270,123,0.500002,7.7486,10
154.20,1545283695,2135.41,51.43762338,7.47637903,289.75,10.92,1.16,45.16,1,-81.00,-5.00,38.00,14.00,57.00,1.00,27771908,270,154,1.55001,8.86696,31
164.31,1545283705,2287.69,51.43847557,7.47824748,291.09,20.03,1.02,56.40,1,-79.00,-5.00,32.00,15.00,59.00,1.00,27771908,270,164,0.500002,11.7861,10.11
175.30,1545283716,2520.73,51.43965667,7.48109728,288.24,21.62,0.32,53.47,1,-88.00,-5.00,27.00,12.00,48.00,1.00,27771908,270,175,0.550002,8.7629,10.99
195.30,1545283736,2978.63,51.44295233,7.48501242,278.61,23.07,-0.03,24.48,1,-83.00,-6.00,21.00,15.00,54.00,1.00,27771909,271,195,1,14.4058,20
205.30,1545283746,3177.09,51.44454687,7.48611736,269.90,14.31,-0.56,37.86,1,-72.00,-4.00,32.00,15.00,63.00,1.00,27771909,271,205,0.500002,9.52454,10
215.30,1545283756,3309.89,51.44425769,7.48759433,268.06,12.95,-0.10,170.34,1,-69.00,-5.00,28.00,12.00,63.00,1.00,27771909,271,215,0.500002,3.06546,10
228.30,1545283769,3509.23,51.44369241,7.48504344,264.55,18.96,0.57,267.98,1,-91.00,-6.00,26.00,15.00,46.00,1.00,27771909,271,228,0.650002,5.90698,13
239.40,1545283780,3775.80,51.44360646,7.48086286,263.53,25.35,0.06,265.49,1,-87.00,-5.00,23.00,12.00,48.00,1.00,27771909,271,239,0.550002,2.14774,11.1
249.40,1545283790,4038.34,51.44331081,7.47707441,260.30,28.31,-0.11,261.93,1,-88.00,-6.00,29.00,10.00,49.00,1.00,27771909,271,249,0.500002,8.54366,10
283.40,1545283824,5090.64,51.44164179,7.46220289,238.25,31.75,0.24,264.79,1,-101.00,-5.00,24.00,12.00,35.00,27.00,31281409,195,283,1.70001,7.30805,34
311.40,1545283852,5946.70,51.44183850,7.44995678,228.23,26.05,-0.18,277.82,1,-80.00,-6.00,31.00,13.00,57.00,16.00,33527552,376,311,1.40001,18.3076,28
322.40,1545283863,6241.70,51.44232005,7.44576172,224.79,27.78,0.26,282.93,1,-74.00,-6.00,34.00,14.00,61.00,16.00,33527552,376,322,0.550002,10.2785,11
332.40,1545283873,6530.13,51.44298255,7.44173918,222.82,29.83,0.48,286.43,1,-68.00,-6.00,30.00,15.00,63.00,16.00,33527552,376,332,0.500002,4.22724,10
