simTime,realTime,result,prediction,deltaT,payload
122,0.013631,13.5284,11.9795,122,6.1
218,0.023954,17.9537,14.2563,96,4.8
282,0.032558,19.9343,15.7081,64,3.2
336,0.039279,18.7992,15.5517,54,2.7
394,0.045652,9.43448,13.8703,58,2.9
487,0.060519,25.6174,17.1959,93,4.65
584,0.079998,14.5392,14.9207,97,4.85
675,0.096014,20.2475,17.9111,91,4.55
775,0.110955,24.2468,18.7622,100,5
858,0.123992,20.8772,15.3521,83,4.15
