simTime,realTime,result,prediction,deltaT,payload
64.7,0.007731,5.07679,8.42953,121,6.05
149.7,0.015594,12.7316,13.6798,85,4.25
234.7,0.023418,13.7014,15.7715,85,4.25
355.7,0.039227,16.2515,11.7548,121,6.05
382.7,0.043569,16.0903,11.0309,27,1.35
420.7,0.050447,18.7632,13.6552,38,1.9
541.7,0.071117,17.8228,18.52,121,6.05
662.7,0.084742,20.3232,12.9147,121,6.05
697.7,0.088834,12.5706,13.6115,35,1.75
768.7,0.097373,8.94878,14.5446,71,3.55
