simTime,realTime,result,prediction,deltaT,payload
13.1,0.002157,10.1212,16.8985,41,2.05
43.1,0.005872,14.6713,15.8898,30,1.5
78.1,0.009191,15.9429,20.6985,35,1.75
103.1,0.011681,11.8565,18.0883,25,1.25
125.1,0.013757,18.9901,17.1072,22,1.1
138.1,0.015282,13.7818,13.231,13,0.65
190.1,0.021139,25.9807,24.996,52,2.6
215.1,0.023509,16.2131,18.2948,25,1.25
261.1,0.02834,29.056,25.7721,46,2.3
296.1,0.032478,21.3281,20.8781,35,1.75
376.1,0.043908,33.0053,28.1272,80,4
402.1,0.046782,19.736,18.597,26,1.3
475.1,0.059962,26.0448,21.8979,73,3.65
518.1,0.065561,21.3732,19.6451,43,2.15
551.1,0.070034,18.4824,19.8716,33,1.65
575.1,0.073592,15.5521,17.5213,24,1.2
610.1,0.077103,17.8324,19.9588,35,1.75
661.1,0.081987,20.109,18.9159,51,2.55
698.1,0.086327,25.42,22.5763,37,1.85
750.1,0.092891,23.1548,23.9971,52,2.6
785.1,0.097723,21.7488,20.0133,35,1.75
