simTime,realTime,result,prediction,deltaT,payload
119.2,0.016964,9.346,17.2184,121,6.05
240.2,0.031634,12.1988,13.308,121,6.05
360.2,0.047644,18.187,20.8971,120,6
481.2,0.062873,13.0472,14.8054,121,6.05
602.2,15.453,21.081,19.3702,121,6.05
