simTime,realTime,result,prediction,deltaT,payload
4.6,0.000858,25.9545,21.1373,35,1.75
88.6,0.010753,28.4688,24.3894,84,4.2
114.6,0.014382,16.9104,15.5943,26,1.3
180.6,0.022524,19.5297,18.9913,66,3.3
233.6,0.02769,19.6336,19.3057,53,2.65
277.6,0.031531,15.6407,16.5775,44,2.2
318.6,0.035113,22.7212,19.8835,41,2.05
352.6,0.038948,23.1007,21.0109,34,1.7
368.6,0.040491,14.9413,12.848,16,0.8
432.6,0.048299,13.3068,15.3735,64,3.2
471.6,0.052548,18.2933,16.9649,39,1.95
525.6,0.058234,29.2598,24.4663,54,2.7
575.6,0.062946,24.7332,21.504,50,2.5
599.6,15.5838,15.7961,16.0448,24,1.2
652.6,15.5909,27.2181,23.1719,53,2.65
677.6,15.5941,19.8973,18.7841,25,1.25
