simTime,realTime,result,prediction,deltaT,payload
59.2,0.009178,19.0617,16.1258,65,3.25
100.2,0.013052,15.7074,19.775,41,2.05
175.2,0.024853,19.6375,19.9953,75,3.75
222.2,0.029513,27.9252,22.8331,47,2.35
248.2,0.033138,16.4343,16.584,26,1.3
301.2,0.040011,19.3457,20.5577,53,2.65
350.2,0.046029,27.868,24.0576,49,2.45
363.2,0.048265,13.7702,13.345,13,0.65
394.2,0.052128,14.6073,16.5436,31,1.55
440.2,0.057783,8.78293,13.8027,46,2.3
505.2,0.066863,24.1304,22.052,65,3.25
556.2,0.071693,22.7408,23.591,51,2.55
578.2,0.073757,16.9636,16.4233,22,1.1
646.2,15.3691,24.6861,21.3181,68,3.4
670.2,15.3729,17.8171,17.3301,24,1.2
