simTime,realTime,result,prediction,deltaT,payload
80.6,0.01239,30.3973,26.2121,92,4.6
119.6,0.016437,17.2146,20.7773,39,1.95
136.6,0.019555,17.529,15.6437,17,0.85
189.6,0.025659,16.3117,17.7542,53,2.65
207.6,0.027785,14.9954,14.4288,18,0.9
246.6,0.0321,18.9771,21.8363,39,1.95
274.6,0.035659,22.2007,18.8602,28,1.4
311.6,0.039454,18.6742,20.0569,37,1.85
336.6,0.042058,18.0925,17.558,25,1.25
379.6,0.049473,21.1125,22.3578,43,2.15
426.6,0.057576,23.3064,23.5333,47,2.35
486.6,0.066669,24.9081,24.2343,60,3
519.6,0.071274,14.5088,16.8117,33,1.65
563.6,0.077817,23.4381,23.0171,44,2.2
587.6,0.082347,14.1264,14.7237,24,1.2
660.6,0.090167,13.6615,18.5838,73,3.65
698.6,0.094875,24.9321,22.9801,38,1.9
732.6,0.098721,17.9483,19.0566,34,1.7
773.6,0.105102,28.2715,23.9632,41,2.05
