simTime,realTime,result,prediction,deltaT,payload
73.7,0.010285,24.776,23.0497,98,4.9
101.7,0.013253,15.3405,17.8432,28,1.4
135.7,0.016912,19.5993,20.73,34,1.7
160.7,0.019682,14.108,14.5315,25,1.25
204.7,0.024238,26.6555,24.1966,44,2.2
247.7,0.028837,26.0501,25.0775,43,2.15
266.7,0.031632,11.1687,14.3939,19,0.95
307.7,0.036396,26.0896,24.6182,41,2.05
339.7,0.040961,14.6884,15.9864,32,1.6
385.7,0.04919,24.8351,24.4186,46,2.3
427.7,0.057799,23.0259,22.5424,42,2.1
455.7,0.063038,14.7763,18.2954,28,1.4
478.7,0.068045,6.42707,14.0542,23,1.15
501.7,0.071311,24.5813,21.3483,23,1.15
527.7,0.07588,19.6862,16.716,26,1.3
563.7,0.082823,15.0039,18.4017,36,1.8
588.7,0.086969,21.2292,17.1215,25,1.25
669.7,0.098454,17.5114,18.0746,81,4.05
697.7,0.102144,13.7638,20.0824,28,1.4
743.7,0.107478,26.2453,24.1997,46,2.3
786.7,0.113564,21.4209,23.7425,43,2.15
