simTime,realTime,result,prediction,deltaT,payload
0.4,0.000188,15.7125,16.2272,21,1.05
89.4,0.011016,28.6369,24.3894,89,4.45
177.4,0.022242,19.3378,21.2474,88,4.4
217.4,0.026417,19.3296,19.5158,40,2
253.4,0.030685,22.4545,17.2754,36,1.8
296.4,0.0347,23.1088,21.646,43,2.15
337.4,0.038852,26.391,23.6508,41,2.05
426.4,0.049275,15.4052,15.5004,89,4.45
459.4,0.053065,16.9007,19.5387,33,1.65
508.4,0.058085,22.3165,19.1903,49,2.45
542.4,0.061904,18.6716,20.249,34,1.7
569.4,0.065394,20.1828,16.3267,27,1.35
652.4,15.5538,19.2758,23.8187,83,4.15
