simTime,realTime,result,prediction,deltaT,payload
17.3,0.002802,20.8532,17.432,35,1.75
39.3,0.005383,9.31725,15.7266,22,1.1
95.3,0.010971,14.557,17.5727,56,2.8
136.3,0.017362,16.7011,18.6424,41,2.05
189.3,0.024006,20.089,18.1539,53,2.65
216.3,0.026432,22.3937,19.4336,27,1.35
262.3,0.030956,12.8337,15.4594,46,2.3
318.3,0.036991,23.4583,20.0053,56,2.8
336.3,0.039599,19.8229,13.5784,18,0.9
361.3,0.043149,23.5192,18.4976,25,1.25
394.3,0.048266,17.1752,16.5436,33,1.65
455.3,0.0574,27.4781,22.5079,61,3.05
506.3,0.063147,22.0693,22.9184,51,2.55
547.3,0.067599,25.4854,22.8831,41,2.05
572.3,0.070125,15.5879,18.1507,25,1.25
644.3,15.335,21.4609,20.3662,72,3.6
681.3,15.3401,20.3592,20.3507,37,1.85
