simTime,realTime,result,prediction,deltaT,payload
22.3,0.004309,13.784,17.9126,34,1.7
73.3,0.009378,18.5092,20.83,51,2.55
112.3,0.012848,17.4469,20.6017,39,1.95
152.3,0.017092,15.0139,13.4671,40,2
198.3,0.021748,26.4454,24.0725,46,2.3
221.3,0.02418,17.3053,16.3474,23,1.15
262.3,0.028466,17.3624,22.7729,41,2.05
289.3,0.031205,16.3342,18.6599,27,1.35
309.3,0.033051,7.60705,12.6074,20,1
347.3,0.038997,16.1896,16.9738,38,1.9
379.3,0.044513,13.8973,18.2067,32,1.6
400.3,0.046605,16.7041,15.4785,21,1.05
472.3,0.062097,23.2407,21.2376,72,3.6
503.3,0.067953,20.4495,19.1233,31,1.55
552.3,0.074869,25.6886,23.5189,49,2.45
598.3,0.083076,23.8221,22.9991,46,2.3
615.3,0.085344,17.4544,14.4532,17,0.85
646.3,0.088735,22.681,19.1645,31,1.55
670.3,0.091314,10.3272,16.7217,24,1.2
694.3,0.09538,19.7038,17.1996,24,1.2
720.3,0.099028,16.0076,19.0914,26,1.3
755.3,0.104401,24.3513,20.4682,35,1.75
786.3,0.108704,20.1187,17.9152,31,1.55
