simTime,realTime,result,prediction,deltaT,payload
14.3,0.002495,12.2679,16.1508,54,2.7
77.3,0.009971,25.9558,27.0542,63,3.15
100.3,0.012678,21.1063,17.0979,23,1.15
124.3,0.015054,17.3177,17.1072,24,1.2
150.3,0.01868,13.6081,18.1113,26,1.3
192.3,0.024108,21.6437,21.4468,42,2.1
233.3,0.029869,23.3988,23.6184,41,2.05
275.3,0.035642,22.4977,25.0493,42,2.1
316.3,0.039892,25.884,24.2037,41,2.05
378.3,0.049219,31.5905,26.8537,62,3.1
415.3,0.054856,13.6317,17.7649,37,1.85
450.3,0.06325,16.139,12.9765,35,1.75
497.3,0.069289,22.4785,24.0233,47,2.35
532.3,0.075428,18.8076,18.0898,35,1.75
568.3,0.080924,15.3136,18.2502,36,1.8
608.3,0.086254,16.0324,18.5266,40,2
680.3,0.096107,33.9066,26.3886,72,3.6
710.3,0.099694,22.9386,19.5499,30,1.5
744.3,0.106003,16.6651,19.8215,34,1.7
781.3,0.112161,26.6931,21.0178,37,1.85
