simTime,realTime,result,prediction,deltaT,payload
37.7,0.00527,15.9392,17.1696,54,2.7
79.7,0.009161,25.0492,24.9472,42,2.1
114.7,0.01215,19.8138,20.1617,35,1.75
200.7,0.020119,27.5174,28.5469,86,4.3
222.7,0.022176,12.5696,16.3474,22,1.1
260.7,0.026459,20.6218,22.198,38,1.9
287.7,0.029605,14.0146,17.2222,27,1.35
328.7,0.03456,28.0622,24.6299,41,2.05
376.7,0.042801,21.4748,20.4122,48,2.4
417.7,0.049696,28.3476,23.758,41,2.05
488.7,0.063478,23.5762,23.4765,71,3.55
526.7,0.069066,21.1007,19.9628,38,1.9
574.7,0.075532,29.7409,22.3174,48,2.4
607.7,0.079003,22.5187,18.8944,33,1.65
646.7,0.082968,21.4946,19.1645,39,1.95
683.7,0.087391,20.5138,21.0464,37,1.85
712.7,0.090356,17.6736,19.1876,29,1.45
752.7,0.094887,17.4407,20.3368,40,2
790.7,0.10013,19.9188,20.4914,38,1.9
