simTime,realTime,result,prediction,deltaT,payload
38.4,0.007123,17.6586,16.2095,55,2.75
74.4,0.01094,18.955,18.4116,36,1.8
119.4,0.015517,25.0149,24.3997,45,2.25
190.4,0.024895,18.0708,21.777,71,3.55
240.4,0.030058,22.5361,22.5598,50,2.5
262.4,0.032667,13.8892,17.1508,22,1.1
295.4,0.036212,24.655,21.1658,33,1.65
325.4,0.039318,18.7224,20.0569,30,1.5
354.4,0.044373,12.0117,15.3543,29,1.45
395.4,0.049787,23.9044,24.7749,41,2.05
430.4,0.056379,20.5034,21.1181,35,1.75
473.4,0.063613,17.4159,19.2002,43,2.15
508.4,0.067373,15.0183,16.0373,35,1.75
541.4,0.07366,13.3979,17.4211,33,1.65
569.4,0.078173,18.7029,17.2177,28,1.4
620.4,0.084222,23.5548,23.8075,51,2.55
658.4,0.088501,20.709,17.122,38,1.9
706.4,0.094042,30.1596,25.6426,48,2.4
745.4,0.098273,17.9627,20.249,39,1.95
774.4,0.103706,16.4201,18.3575,29,1.45
