simTime,realTime,result,prediction,deltaT,payload
20.8,0.003128,14.2802,17.6742,37,1.85
72.8,0.008355,19.4245,20.83,52,2.6
90.8,0.009947,15.987,14.3793,18,0.9
111.8,0.011682,15.5522,14.2967,21,1.05
193.8,0.019262,26.4004,25.6557,82,4.1
217.8,0.021491,16.4852,16.0085,24,1.2
255.8,0.025262,15.8823,22.7538,38,1.9
295.8,0.030275,25.7218,22.5134,40,2
320.8,0.033183,13.1478,18.7849,25,1.25
374.8,0.041299,21.1824,19.5134,54,2.7
403.8,0.04485,17.4546,18.6788,29,1.45
436.8,0.05243,19.2477,20.1977,33,1.65
472.8,0.057613,12.9197,15.2827,36,1.8
513.8,0.062874,27.1638,24.0522,41,2.05
527.8,0.066269,14.4914,13.2409,14,0.7
549.8,0.070135,8.30611,14.2416,22,1.1
590.8,0.076351,20.7559,23.8407,41,2.05
612.8,0.078585,16.3555,16.9586,22,1.1
650.8,0.082396,16.4837,17.122,38,1.9
680.8,0.085961,23.5413,19.9141,30,1.5
708.8,0.088827,22.0581,20.5356,28,1.4
750.8,0.093268,23.1507,23.4054,42,2.1
791.8,0.098863,20.2794,22.8307,41,2.05
