simTime,realTime,result,prediction,deltaT,payload
12.4,0.002151,15.8648,16.8985,37,1.85
77.4,0.009605,29.1984,27.0542,65,3.25
89.4,0.011185,9.06119,11.5943,12,0.6
111.4,0.013228,14.9782,17.1994,22,1.1
139.4,0.016375,20.9103,20.7102,28,1.4
170.4,0.019316,16.5538,16.8662,31,1.55
202.4,0.022211,16.9603,20.9716,32,1.6
247.4,0.026522,26.3928,25.8348,45,2.25
272.4,0.030048,18.5554,18.2616,25,1.25
316.4,0.03449,22.1751,23.6623,44,2.2
380.4,0.043959,25.4272,27.2678,64,3.2
415.4,0.049594,18.4042,17.8632,35,1.75
464.4,0.058512,21.9244,19.0178,49,2.45
500.4,0.063128,20.3194,21.8574,36,1.8
538.4,0.070782,13.5354,14.529,38,1.9
565.4,0.074384,12.7412,17.4865,27,1.35
612.4,0.080546,23.2596,22.9321,47,2.35
675.4,0.087661,21.7789,22.1714,63,3.15
702.4,0.090876,19.6317,19.057,27,1.35
753.4,0.096775,20.7593,23.9454,51,2.55
787.4,0.10194,24.9526,20.3272,34,1.7
