simTime,realTime,result,prediction,deltaT,payload
54,0.00848,14.4441,19.8019,54,2.7
117,0.016178,22.073,21.9946,63,3.15
187,0.025456,20.4484,23.9976,70,3.5
220,0.029886,15.8033,16.8967,33,1.65
255,0.033779,15.6819,17.2754,35,1.75
286,0.036613,19.1598,19.3712,31,1.55
333,0.042077,24.8602,25.3205,47,2.35
358,0.045178,16.3717,18.472,25,1.25
382,0.047337,17.0117,16.2525,24,1.2
412,0.053038,12.6632,17.408,30,1.5
461,0.059131,27.1131,24.2775,49,2.45
483,0.061805,15.9477,15.0133,22,1.1
524,0.065645,26.1488,23.9767,41,2.05
549,0.067938,16.7585,17.477,25,1.25
583,0.071148,18.4781,17.3003,34,1.7
