simTime,realTime,result,prediction,deltaT,payload
24.8,0.00533,20.1182,20.0765,28,1.4
48.8,0.008405,11.2978,16.2117,24,1.2
81.8,0.012091,8.23915,14.9217,33,1.65
128.8,0.018791,16.9548,17.0664,47,2.35
197.8,0.030114,8.45589,17.2859,69,3.45
222.8,0.033472,16.639,19.8028,25,1.25
255.8,0.037149,13.3856,20.0773,33,1.65
290.8,0.043019,16.9833,14.6674,35,1.75
316.8,0.046167,20.5716,18.391,26,1.3
343.8,0.049502,13.3519,18.665,27,1.35
365.8,0.052098,17.1754,17.0786,22,1.1
412.8,0.057664,7.65439,14.976,47,2.35
455.8,0.063049,23.1707,20.3111,43,2.15
504.8,0.068473,16.1097,20.6876,49,2.45
531.8,0.071672,19.95,17.5105,27,1.35
557.8,0.074981,19.8475,18.4129,26,1.3
591.8,0.079163,17.6644,21.0486,34,1.7
632.8,16.5193,14.3377,16.3968,41,2.05
670.8,16.5258,18.2042,17.8287,38,1.9
