simTime,realTime,result,prediction,deltaT,payload
31.3,0.004669,14.6277,14.8335,51,2.55
78.3,0.009229,25.7287,25.2342,47,2.35
124.3,0.01522,24.1121,24.9877,46,2.3
161.3,0.019177,15.9052,16.9715,37,1.85
188.3,0.022462,18.953,16.5102,27,1.35
216.3,0.025132,20.6663,20.247,28,1.4
240.3,0.027354,11.6965,15.3515,24,1.2
256.3,0.028885,9.86771,15.5137,16,0.8
284.3,0.03245,19.9107,19.0716,28,1.4
325.3,0.036708,24.9683,24.3891,41,2.05
383.3,0.045861,29.5291,25.5645,58,2.9
418.3,0.051929,20.8645,18.9587,35,1.75
461.3,0.059956,15.6574,20.5566,43,2.15
501.3,0.064921,15.8486,16.8482,40,2
515.3,0.067133,7.95113,12.0539,14,0.7
554.3,0.072085,19.165,20.5281,39,1.95
583.3,0.076729,16.5288,18.1792,29,1.45
615.3,0.079783,19.8629,19.7994,32,1.6
677.3,0.086173,20.4115,22.3246,62,3.1
706.3,0.089148,18.6982,20.5356,29,1.45
727.3,0.091615,15.9356,15.1507,21,1.05
754.3,0.095304,16.185,17.4396,27,1.35
794.3,0.100395,25.0111,22.9081,40,2
